fact_id,variant_id,question,original_question,controlled_question,correct_answer,possible_answers,type
fact_0034,leading_space,"Question:  Who is the father of Philip III of Macedon?
Answer:",Who is the father of Philip III of Macedon?, Who is the father of Philip III of Macedon?,Philip II of Macedon,"[""Philip II of Macedon"", ""King of Macedonia Filippo II"", ""King of Macedonia Philippos II"", ""King of Macedonia Philip II"", ""King of Macedonia Filip II"", ""King of Macedonia Philippus II"", ""Philip of Macedon""]",father
fact_0034,trailing_space,"Question: Who is the father of Philip III of Macedon? 
Answer:",Who is the father of Philip III of Macedon?,Who is the father of Philip III of Macedon? ,Philip II of Macedon,"[""Philip II of Macedon"", ""King of Macedonia Filippo II"", ""King of Macedonia Philippos II"", ""King of Macedonia Philip II"", ""King of Macedonia Filip II"", ""King of Macedonia Philippus II"", ""Philip of Macedon""]",father
fact_0034,space_before_qmark,"Question: Who is the father of Philip III of Macedon ?
Answer:",Who is the father of Philip III of Macedon?,Who is the father of Philip III of Macedon ?,Philip II of Macedon,"[""Philip II of Macedon"", ""King of Macedonia Filippo II"", ""King of Macedonia Philippos II"", ""King of Macedonia Philip II"", ""King of Macedonia Filip II"", ""King of Macedonia Philippus II"", ""Philip of Macedon""]",father
fact_0034,no_qmark,"Question: Who is the father of Philip III of Macedon
Answer:",Who is the father of Philip III of Macedon?,Who is the father of Philip III of Macedon,Philip II of Macedon,"[""Philip II of Macedon"", ""King of Macedonia Filippo II"", ""King of Macedonia Philippos II"", ""King of Macedonia Philip II"", ""King of Macedonia Filip II"", ""King of Macedonia Philippus II"", ""Philip of Macedon""]",father
fact_0034,lower_first_char,"Question: who is the father of Philip III of Macedon?
Answer:",Who is the father of Philip III of Macedon?,who is the father of Philip III of Macedon?,Philip II of Macedon,"[""Philip II of Macedon"", ""King of Macedonia Filippo II"", ""King of Macedonia Philippos II"", ""King of Macedonia Philip II"", ""King of Macedonia Filip II"", ""King of Macedonia Philippus II"", ""Philip of Macedon""]",father
fact_0034,double_first_space,"Question: Who  is the father of Philip III of Macedon?
Answer:",Who is the father of Philip III of Macedon?,Who  is the father of Philip III of Macedon?,Philip II of Macedon,"[""Philip II of Macedon"", ""King of Macedonia Filippo II"", ""King of Macedonia Philippos II"", ""King of Macedonia Philip II"", ""King of Macedonia Filip II"", ""King of Macedonia Philippus II"", ""Philip of Macedon""]",father
fact_0035,original,"Question: Who was the screenwriter for The Shout?
Answer:",Who was the screenwriter for The Shout?,Who was the screenwriter for The Shout?,Robert Graves,"[""Robert Graves"", ""Robert von Ranke-Graves"", ""Robert Ranke Graves"", ""Jerzy Skolimowski""]",screenwriter
fact_0035,leading_space,"Question:  Who was the screenwriter for The Shout?
Answer:",Who was the screenwriter for The Shout?, Who was the screenwriter for The Shout?,Robert Graves,"[""Robert Graves"", ""Robert von Ranke-Graves"", ""Robert Ranke Graves"", ""Jerzy Skolimowski""]",screenwriter
fact_0035,trailing_space,"Question: Who was the screenwriter for The Shout? 
Answer:",Who was the screenwriter for The Shout?,Who was the screenwriter for The Shout? ,Robert Graves,"[""Robert Graves"", ""Robert von Ranke-Graves"", ""Robert Ranke Graves"", ""Jerzy Skolimowski""]",screenwriter
fact_0035,space_before_qmark,"Question: Who was the screenwriter for The Shout ?
Answer:",Who was the screenwriter for The Shout?,Who was the screenwriter for The Shout ?,Robert Graves,"[""Robert Graves"", ""Robert von Ranke-Graves"", ""Robert Ranke Graves"", ""Jerzy Skolimowski""]",screenwriter
fact_0035,no_qmark,"Question: Who was the screenwriter for The Shout
Answer:",Who was the screenwriter for The Shout?,Who was the screenwriter for The Shout,Robert Graves,"[""Robert Graves"", ""Robert von Ranke-Graves"", ""Robert Ranke Graves"", ""Jerzy Skolimowski""]",screenwriter
fact_0035,lower_first_char,"Question: who was the screenwriter for The Shout?
Answer:",Who was the screenwriter for The Shout?,who was the screenwriter for The Shout?,Robert Graves,"[""Robert Graves"", ""Robert von Ranke-Graves"", ""Robert Ranke Graves"", ""Jerzy Skolimowski""]",screenwriter
fact_0035,double_first_space,"Question: Who  was the screenwriter for The Shout?
Answer:",Who was the screenwriter for The Shout?,Who  was the screenwriter for The Shout?,Robert Graves,"[""Robert Graves"", ""Robert von Ranke-Graves"", ""Robert Ranke Graves"", ""Jerzy Skolimowski""]",screenwriter
fact_0036,original,"Question: Who was the director of In My Life?
Answer:",Who was the director of In My Life?,Who was the director of In My Life?,Bille August,"[""Bille August""]",director
fact_0036,leading_space,"Question:  Who was the director of In My Life?
Answer:",Who was the director of In My Life?, Who was the director of In My Life?,Bille August,"[""Bille August""]",director
fact_0036,trailing_space,"Question: Who was the director of In My Life? 
Answer:",Who was the director of In My Life?,Who was the director of In My Life? ,Bille August,"[""Bille August""]",director
fact_0036,space_before_qmark,"Question: Who was the director of In My Life ?
Answer:",Who was the director of In My Life?,Who was the director of In My Life ?,Bille August,"[""Bille August""]",director
fact_0036,no_qmark,"Question: Who was the director of In My Life
Answer:",Who was the director of In My Life?,Who was the director of In My Life,Bille August,"[""Bille August""]",director
fact_0036,lower_first_char,"Question: who was the director of In My Life?
Answer:",Who was the director of In My Life?,who was the director of In My Life?,Bille August,"[""Bille August""]",director
fact_0036,double_first_space,"Question: Who  was the director of In My Life?
Answer:",Who was the director of In My Life?,Who  was the director of In My Life?,Bille August,"[""Bille August""]",director
fact_0037,original,"Question: Who is the author of Conan the Valiant?
Answer:",Who is the author of Conan the Valiant?,Who is the author of Conan the Valiant?,Roland J. Green,"[""Roland J. Green"", ""Roland James Green""]",author
fact_0037,leading_space,"Question:  Who is the author of Conan the Valiant?
Answer:",Who is the author of Conan the Valiant?, Who is the author of Conan the Valiant?,Roland J. Green,"[""Roland J. Green"", ""Roland James Green""]",author
fact_0037,trailing_space,"Question: Who is the author of Conan the Valiant? 
Answer:",Who is the author of Conan the Valiant?,Who is the author of Conan the Valiant? ,Roland J. Green,"[""Roland J. Green"", ""Roland James Green""]",author
fact_0037,space_before_qmark,"Question: Who is the author of Conan the Valiant ?
Answer:",Who is the author of Conan the Valiant?,Who is the author of Conan the Valiant ?,Roland J. Green,"[""Roland J. Green"", ""Roland James Green""]",author
fact_0037,no_qmark,"Question: Who is the author of Conan the Valiant
Answer:",Who is the author of Conan the Valiant?,Who is the author of Conan the Valiant,Roland J. Green,"[""Roland J. Green"", ""Roland James Green""]",author
fact_0037,lower_first_char,"Question: who is the author of Conan the Valiant?
Answer:",Who is the author of Conan the Valiant?,who is the author of Conan the Valiant?,Roland J. Green,"[""Roland J. Green"", ""Roland James Green""]",author
fact_0037,double_first_space,"Question: Who  is the author of Conan the Valiant?
Answer:",Who is the author of Conan the Valiant?,Who  is the author of Conan the Valiant?,Roland J. Green,"[""Roland J. Green"", ""Roland James Green""]",author
fact_0038,original,"Question: Who was the screenwriter for Yesterday's Hero?
Answer:",Who was the screenwriter for Yesterday's Hero?,Who was the screenwriter for Yesterday's Hero?,Jackie Collins,"[""Jackie Collins"", ""Jacqueline Jill Collins""]",screenwriter
fact_0038,leading_space,"Question:  Who was the screenwriter for Yesterday's Hero?
Answer:",Who was the screenwriter for Yesterday's Hero?, Who was the screenwriter for Yesterday's Hero?,Jackie Collins,"[""Jackie Collins"", ""Jacqueline Jill Collins""]",screenwriter
fact_0038,trailing_space,"Question: Who was the screenwriter for Yesterday's Hero? 
Answer:",Who was the screenwriter for Yesterday's Hero?,Who was the screenwriter for Yesterday's Hero? ,Jackie Collins,"[""Jackie Collins"", ""Jacqueline Jill Collins""]",screenwriter
fact_0038,space_before_qmark,"Question: Who was the screenwriter for Yesterday's Hero ?
Answer:",Who was the screenwriter for Yesterday's Hero?,Who was the screenwriter for Yesterday's Hero ?,Jackie Collins,"[""Jackie Collins"", ""Jacqueline Jill Collins""]",screenwriter
fact_0038,no_qmark,"Question: Who was the screenwriter for Yesterday's Hero
Answer:",Who was the screenwriter for Yesterday's Hero?,Who was the screenwriter for Yesterday's Hero,Jackie Collins,"[""Jackie Collins"", ""Jacqueline Jill Collins""]",screenwriter
fact_0038,lower_first_char,"Question: who was the screenwriter for Yesterday's Hero?
Answer:",Who was the screenwriter for Yesterday's Hero?,who was the screenwriter for Yesterday's Hero?,Jackie Collins,"[""Jackie Collins"", ""Jacqueline Jill Collins""]",screenwriter
fact_0038,double_first_space,"Question: Who  was the screenwriter for Yesterday's Hero?
Answer:",Who was the screenwriter for Yesterday's Hero?,Who  was the screenwriter for Yesterday's Hero?,Jackie Collins,"[""Jackie Collins"", ""Jacqueline Jill Collins""]",screenwriter
fact_0039,original,"Question: Who was the composer of Getting to Know You?
Answer:",Who was the composer of Getting to Know You?,Who was the composer of Getting to Know You?,Richard Rodgers,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",composer
fact_0039,leading_space,"Question:  Who was the composer of Getting to Know You?
Answer:",Who was the composer of Getting to Know You?, Who was the composer of Getting to Know You?,Richard Rodgers,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",composer
fact_0039,trailing_space,"Question: Who was the composer of Getting to Know You? 
Answer:",Who was the composer of Getting to Know You?,Who was the composer of Getting to Know You? ,Richard Rodgers,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",composer
fact_0039,space_before_qmark,"Question: Who was the composer of Getting to Know You ?
Answer:",Who was the composer of Getting to Know You?,Who was the composer of Getting to Know You ?,Richard Rodgers,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",composer
fact_0039,no_qmark,"Question: Who was the composer of Getting to Know You
Answer:",Who was the composer of Getting to Know You?,Who was the composer of Getting to Know You,Richard Rodgers,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",composer
fact_0039,lower_first_char,"Question: who was the composer of Getting to Know You?
Answer:",Who was the composer of Getting to Know You?,who was the composer of Getting to Know You?,Richard Rodgers,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",composer
fact_0039,double_first_space,"Question: Who  was the composer of Getting to Know You?
Answer:",Who was the composer of Getting to Know You?,Who  was the composer of Getting to Know You?,Richard Rodgers,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",composer
fact_0040,original,"Question: Who was the director of Stuff?
Answer:",Who was the director of Stuff?,Who was the director of Stuff?,Johnny Depp,"[""Johnny Depp"", ""John Christopher \""Johnny\"" Depp II"", ""John Christopher Depp II"", ""John Christopher Depp""]",director
fact_0040,leading_space,"Question:  Who was the director of Stuff?
Answer:",Who was the director of Stuff?, Who was the director of Stuff?,Johnny Depp,"[""Johnny Depp"", ""John Christopher \""Johnny\"" Depp II"", ""John Christopher Depp II"", ""John Christopher Depp""]",director
fact_0040,trailing_space,"Question: Who was the director of Stuff? 
Answer:",Who was the director of Stuff?,Who was the director of Stuff? ,Johnny Depp,"[""Johnny Depp"", ""John Christopher \""Johnny\"" Depp II"", ""John Christopher Depp II"", ""John Christopher Depp""]",director
fact_0040,space_before_qmark,"Question: Who was the director of Stuff ?
Answer:",Who was the director of Stuff?,Who was the director of Stuff ?,Johnny Depp,"[""Johnny Depp"", ""John Christopher \""Johnny\"" Depp II"", ""John Christopher Depp II"", ""John Christopher Depp""]",director
fact_0040,no_qmark,"Question: Who was the director of Stuff
Answer:",Who was the director of Stuff?,Who was the director of Stuff,Johnny Depp,"[""Johnny Depp"", ""John Christopher \""Johnny\"" Depp II"", ""John Christopher Depp II"", ""John Christopher Depp""]",director
fact_0040,lower_first_char,"Question: who was the director of Stuff?
Answer:",Who was the director of Stuff?,who was the director of Stuff?,Johnny Depp,"[""Johnny Depp"", ""John Christopher \""Johnny\"" Depp II"", ""John Christopher Depp II"", ""John Christopher Depp""]",director
fact_0040,double_first_space,"Question: Who  was the director of Stuff?
Answer:",Who was the director of Stuff?,Who  was the director of Stuff?,Johnny Depp,"[""Johnny Depp"", ""John Christopher \""Johnny\"" Depp II"", ""John Christopher Depp II"", ""John Christopher Depp""]",director
fact_0041,original,"Question: Who was the director of After Hours?
Answer:",Who was the director of After Hours?,Who was the director of After Hours?,Martin Scorsese,"[""Martin Scorsese"", ""Martin Skorseze"", ""Martin Charles Scorsese""]",director
fact_0041,leading_space,"Question:  Who was the director of After Hours?
Answer:",Who was the director of After Hours?, Who was the director of After Hours?,Martin Scorsese,"[""Martin Scorsese"", ""Martin Skorseze"", ""Martin Charles Scorsese""]",director
fact_0041,trailing_space,"Question: Who was the director of After Hours? 
Answer:",Who was the director of After Hours?,Who was the director of After Hours? ,Martin Scorsese,"[""Martin Scorsese"", ""Martin Skorseze"", ""Martin Charles Scorsese""]",director
fact_0041,space_before_qmark,"Question: Who was the director of After Hours ?
Answer:",Who was the director of After Hours?,Who was the director of After Hours ?,Martin Scorsese,"[""Martin Scorsese"", ""Martin Skorseze"", ""Martin Charles Scorsese""]",director
fact_0041,no_qmark,"Question: Who was the director of After Hours
Answer:",Who was the director of After Hours?,Who was the director of After Hours,Martin Scorsese,"[""Martin Scorsese"", ""Martin Skorseze"", ""Martin Charles Scorsese""]",director
fact_0041,lower_first_char,"Question: who was the director of After Hours?
Answer:",Who was the director of After Hours?,who was the director of After Hours?,Martin Scorsese,"[""Martin Scorsese"", ""Martin Skorseze"", ""Martin Charles Scorsese""]",director
fact_0041,double_first_space,"Question: Who  was the director of After Hours?
Answer:",Who was the director of After Hours?,Who  was the director of After Hours?,Martin Scorsese,"[""Martin Scorsese"", ""Martin Skorseze"", ""Martin Charles Scorsese""]",director
fact_0042,original,"Question: Who was the director of Hackers?
Answer:",Who was the director of Hackers?,Who was the director of Hackers?,Iain Softley,"[""Iain Softley"", ""Iain Declan Softley""]",director
fact_0042,leading_space,"Question:  Who was the director of Hackers?
Answer:",Who was the director of Hackers?, Who was the director of Hackers?,Iain Softley,"[""Iain Softley"", ""Iain Declan Softley""]",director
fact_0042,trailing_space,"Question: Who was the director of Hackers? 
Answer:",Who was the director of Hackers?,Who was the director of Hackers? ,Iain Softley,"[""Iain Softley"", ""Iain Declan Softley""]",director
fact_0042,space_before_qmark,"Question: Who was the director of Hackers ?
Answer:",Who was the director of Hackers?,Who was the director of Hackers ?,Iain Softley,"[""Iain Softley"", ""Iain Declan Softley""]",director
fact_0042,no_qmark,"Question: Who was the director of Hackers
Answer:",Who was the director of Hackers?,Who was the director of Hackers,Iain Softley,"[""Iain Softley"", ""Iain Declan Softley""]",director
fact_0042,lower_first_char,"Question: who was the director of Hackers?
Answer:",Who was the director of Hackers?,who was the director of Hackers?,Iain Softley,"[""Iain Softley"", ""Iain Declan Softley""]",director
fact_0042,double_first_space,"Question: Who  was the director of Hackers?
Answer:",Who was the director of Hackers?,Who  was the director of Hackers?,Iain Softley,"[""Iain Softley"", ""Iain Declan Softley""]",director
fact_0043,original,"Question: Who was the composer of The Social Network?
Answer:",Who was the composer of The Social Network?,Who was the composer of The Social Network?,Trent Reznor,"[""Trent Reznor"", ""Michael Trent Reznor""]",composer
fact_0043,leading_space,"Question:  Who was the composer of The Social Network?
Answer:",Who was the composer of The Social Network?, Who was the composer of The Social Network?,Trent Reznor,"[""Trent Reznor"", ""Michael Trent Reznor""]",composer
fact_0043,trailing_space,"Question: Who was the composer of The Social Network? 
Answer:",Who was the composer of The Social Network?,Who was the composer of The Social Network? ,Trent Reznor,"[""Trent Reznor"", ""Michael Trent Reznor""]",composer
fact_0043,space_before_qmark,"Question: Who was the composer of The Social Network ?
Answer:",Who was the composer of The Social Network?,Who was the composer of The Social Network ?,Trent Reznor,"[""Trent Reznor"", ""Michael Trent Reznor""]",composer
fact_0043,no_qmark,"Question: Who was the composer of The Social Network
Answer:",Who was the composer of The Social Network?,Who was the composer of The Social Network,Trent Reznor,"[""Trent Reznor"", ""Michael Trent Reznor""]",composer
fact_0043,lower_first_char,"Question: who was the composer of The Social Network?
Answer:",Who was the composer of The Social Network?,who was the composer of The Social Network?,Trent Reznor,"[""Trent Reznor"", ""Michael Trent Reznor""]",composer
fact_0043,double_first_space,"Question: Who  was the composer of The Social Network?
Answer:",Who was the composer of The Social Network?,Who  was the composer of The Social Network?,Trent Reznor,"[""Trent Reznor"", ""Michael Trent Reznor""]",composer
fact_0044,original,"Question: Who was the screenwriter for Champion?
Answer:",Who was the screenwriter for Champion?,Who was the screenwriter for Champion?,Rabi Kinagi,"[""Rabi Kinagi"", ""Ravi Kinagi"", ""Rabi Kinnagi""]",screenwriter
fact_0044,leading_space,"Question:  Who was the screenwriter for Champion?
Answer:",Who was the screenwriter for Champion?, Who was the screenwriter for Champion?,Rabi Kinagi,"[""Rabi Kinagi"", ""Ravi Kinagi"", ""Rabi Kinnagi""]",screenwriter
fact_0044,trailing_space,"Question: Who was the screenwriter for Champion? 
Answer:",Who was the screenwriter for Champion?,Who was the screenwriter for Champion? ,Rabi Kinagi,"[""Rabi Kinagi"", ""Ravi Kinagi"", ""Rabi Kinnagi""]",screenwriter
fact_0044,space_before_qmark,"Question: Who was the screenwriter for Champion ?
Answer:",Who was the screenwriter for Champion?,Who was the screenwriter for Champion ?,Rabi Kinagi,"[""Rabi Kinagi"", ""Ravi Kinagi"", ""Rabi Kinnagi""]",screenwriter
fact_0044,no_qmark,"Question: Who was the screenwriter for Champion
Answer:",Who was the screenwriter for Champion?,Who was the screenwriter for Champion,Rabi Kinagi,"[""Rabi Kinagi"", ""Ravi Kinagi"", ""Rabi Kinnagi""]",screenwriter
fact_0044,lower_first_char,"Question: who was the screenwriter for Champion?
Answer:",Who was the screenwriter for Champion?,who was the screenwriter for Champion?,Rabi Kinagi,"[""Rabi Kinagi"", ""Ravi Kinagi"", ""Rabi Kinnagi""]",screenwriter
fact_0044,double_first_space,"Question: Who  was the screenwriter for Champion?
Answer:",Who was the screenwriter for Champion?,Who  was the screenwriter for Champion?,Rabi Kinagi,"[""Rabi Kinagi"", ""Ravi Kinagi"", ""Rabi Kinnagi""]",screenwriter
fact_0045,original,"Question: Who is the author of Reality Is What You Can Get Away With?
Answer:",Who is the author of Reality Is What You Can Get Away With?,Who is the author of Reality Is What You Can Get Away With?,Robert Anton Wilson,"[""Robert Anton Wilson"", ""Robert Edward Wilson""]",author
fact_0045,leading_space,"Question:  Who is the author of Reality Is What You Can Get Away With?
Answer:",Who is the author of Reality Is What You Can Get Away With?, Who is the author of Reality Is What You Can Get Away With?,Robert Anton Wilson,"[""Robert Anton Wilson"", ""Robert Edward Wilson""]",author
fact_0045,trailing_space,"Question: Who is the author of Reality Is What You Can Get Away With? 
Answer:",Who is the author of Reality Is What You Can Get Away With?,Who is the author of Reality Is What You Can Get Away With? ,Robert Anton Wilson,"[""Robert Anton Wilson"", ""Robert Edward Wilson""]",author
fact_0045,space_before_qmark,"Question: Who is the author of Reality Is What You Can Get Away With ?
Answer:",Who is the author of Reality Is What You Can Get Away With?,Who is the author of Reality Is What You Can Get Away With ?,Robert Anton Wilson,"[""Robert Anton Wilson"", ""Robert Edward Wilson""]",author
fact_0045,no_qmark,"Question: Who is the author of Reality Is What You Can Get Away With
Answer:",Who is the author of Reality Is What You Can Get Away With?,Who is the author of Reality Is What You Can Get Away With,Robert Anton Wilson,"[""Robert Anton Wilson"", ""Robert Edward Wilson""]",author
fact_0045,lower_first_char,"Question: who is the author of Reality Is What You Can Get Away With?
Answer:",Who is the author of Reality Is What You Can Get Away With?,who is the author of Reality Is What You Can Get Away With?,Robert Anton Wilson,"[""Robert Anton Wilson"", ""Robert Edward Wilson""]",author
fact_0045,double_first_space,"Question: Who  is the author of Reality Is What You Can Get Away With?
Answer:",Who is the author of Reality Is What You Can Get Away With?,Who  is the author of Reality Is What You Can Get Away With?,Robert Anton Wilson,"[""Robert Anton Wilson"", ""Robert Edward Wilson""]",author
fact_0046,original,"Question: Who is the author of Anything Goes?
Answer:",Who is the author of Anything Goes?,Who is the author of Anything Goes?,Howard Lindsay,"[""Howard Lindsay"", ""Herman Nelke"", ""Russel Crouse"", ""P. G. Wodehouse"", ""Pelham Grenville Wodehouse"", ""Sir Pelham Grenville Wodehouse"", ""Guy Bolton"", ""H. B. Trevelyan"", ""Guy Reginald Bolton""]",author
fact_0046,leading_space,"Question:  Who is the author of Anything Goes?
Answer:",Who is the author of Anything Goes?, Who is the author of Anything Goes?,Howard Lindsay,"[""Howard Lindsay"", ""Herman Nelke"", ""Russel Crouse"", ""P. G. Wodehouse"", ""Pelham Grenville Wodehouse"", ""Sir Pelham Grenville Wodehouse"", ""Guy Bolton"", ""H. B. Trevelyan"", ""Guy Reginald Bolton""]",author
fact_0046,trailing_space,"Question: Who is the author of Anything Goes? 
Answer:",Who is the author of Anything Goes?,Who is the author of Anything Goes? ,Howard Lindsay,"[""Howard Lindsay"", ""Herman Nelke"", ""Russel Crouse"", ""P. G. Wodehouse"", ""Pelham Grenville Wodehouse"", ""Sir Pelham Grenville Wodehouse"", ""Guy Bolton"", ""H. B. Trevelyan"", ""Guy Reginald Bolton""]",author
fact_0046,space_before_qmark,"Question: Who is the author of Anything Goes ?
Answer:",Who is the author of Anything Goes?,Who is the author of Anything Goes ?,Howard Lindsay,"[""Howard Lindsay"", ""Herman Nelke"", ""Russel Crouse"", ""P. G. Wodehouse"", ""Pelham Grenville Wodehouse"", ""Sir Pelham Grenville Wodehouse"", ""Guy Bolton"", ""H. B. Trevelyan"", ""Guy Reginald Bolton""]",author
fact_0046,no_qmark,"Question: Who is the author of Anything Goes
Answer:",Who is the author of Anything Goes?,Who is the author of Anything Goes,Howard Lindsay,"[""Howard Lindsay"", ""Herman Nelke"", ""Russel Crouse"", ""P. G. Wodehouse"", ""Pelham Grenville Wodehouse"", ""Sir Pelham Grenville Wodehouse"", ""Guy Bolton"", ""H. B. Trevelyan"", ""Guy Reginald Bolton""]",author
fact_0046,lower_first_char,"Question: who is the author of Anything Goes?
Answer:",Who is the author of Anything Goes?,who is the author of Anything Goes?,Howard Lindsay,"[""Howard Lindsay"", ""Herman Nelke"", ""Russel Crouse"", ""P. G. Wodehouse"", ""Pelham Grenville Wodehouse"", ""Sir Pelham Grenville Wodehouse"", ""Guy Bolton"", ""H. B. Trevelyan"", ""Guy Reginald Bolton""]",author
fact_0046,double_first_space,"Question: Who  is the author of Anything Goes?
Answer:",Who is the author of Anything Goes?,Who  is the author of Anything Goes?,Howard Lindsay,"[""Howard Lindsay"", ""Herman Nelke"", ""Russel Crouse"", ""P. G. Wodehouse"", ""Pelham Grenville Wodehouse"", ""Sir Pelham Grenville Wodehouse"", ""Guy Bolton"", ""H. B. Trevelyan"", ""Guy Reginald Bolton""]",author
fact_0047,original,"Question: Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?
Answer:",Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,Ann Brashares,"[""Ann Brashares""]",author
fact_0047,leading_space,"Question:  Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?
Answer:",Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?, Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,Ann Brashares,"[""Ann Brashares""]",author
fact_0047,trailing_space,"Question: Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood? 
Answer:",Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood? ,Ann Brashares,"[""Ann Brashares""]",author
fact_0047,space_before_qmark,"Question: Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood ?
Answer:",Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood ?,Ann Brashares,"[""Ann Brashares""]",author
fact_0047,no_qmark,"Question: Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood
Answer:",Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood,Ann Brashares,"[""Ann Brashares""]",author
fact_0047,lower_first_char,"Question: who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?
Answer:",Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,Ann Brashares,"[""Ann Brashares""]",author
fact_0047,double_first_space,"Question: Who  is the author of Forever in Blue: The Fourth Summer of the Sisterhood?
Answer:",Who is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,Who  is the author of Forever in Blue: The Fourth Summer of the Sisterhood?,Ann Brashares,"[""Ann Brashares""]",author
fact_0048,original,"Question: Who was the screenwriter for 2012?
Answer:",Who was the screenwriter for 2012?,Who was the screenwriter for 2012?,Roland Emmerich,"[""Roland Emmerich""]",screenwriter
fact_0048,leading_space,"Question:  Who was the screenwriter for 2012?
Answer:",Who was the screenwriter for 2012?, Who was the screenwriter for 2012?,Roland Emmerich,"[""Roland Emmerich""]",screenwriter
fact_0048,trailing_space,"Question: Who was the screenwriter for 2012? 
Answer:",Who was the screenwriter for 2012?,Who was the screenwriter for 2012? ,Roland Emmerich,"[""Roland Emmerich""]",screenwriter
fact_0048,space_before_qmark,"Question: Who was the screenwriter for 2012 ?
Answer:",Who was the screenwriter for 2012?,Who was the screenwriter for 2012 ?,Roland Emmerich,"[""Roland Emmerich""]",screenwriter
fact_0048,no_qmark,"Question: Who was the screenwriter for 2012
Answer:",Who was the screenwriter for 2012?,Who was the screenwriter for 2012,Roland Emmerich,"[""Roland Emmerich""]",screenwriter
fact_0048,lower_first_char,"Question: who was the screenwriter for 2012?
Answer:",Who was the screenwriter for 2012?,who was the screenwriter for 2012?,Roland Emmerich,"[""Roland Emmerich""]",screenwriter
fact_0048,double_first_space,"Question: Who  was the screenwriter for 2012?
Answer:",Who was the screenwriter for 2012?,Who  was the screenwriter for 2012?,Roland Emmerich,"[""Roland Emmerich""]",screenwriter
fact_0049,original,"Question: Who was the producer of Precious?
Answer:",Who was the producer of Precious?,Who was the producer of Precious?,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",producer
fact_0049,leading_space,"Question:  Who was the producer of Precious?
Answer:",Who was the producer of Precious?, Who was the producer of Precious?,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",producer
fact_0049,trailing_space,"Question: Who was the producer of Precious? 
Answer:",Who was the producer of Precious?,Who was the producer of Precious? ,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",producer
fact_0049,space_before_qmark,"Question: Who was the producer of Precious ?
Answer:",Who was the producer of Precious?,Who was the producer of Precious ?,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",producer
fact_0049,no_qmark,"Question: Who was the producer of Precious
Answer:",Who was the producer of Precious?,Who was the producer of Precious,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",producer
fact_0049,lower_first_char,"Question: who was the producer of Precious?
Answer:",Who was the producer of Precious?,who was the producer of Precious?,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",producer
